Longitude(deg),Latitude(deg),Depth(km),dVp(%),HitQuality
168.64026,-43.798916,205,1.88040E+00,0.69279762
168.64349,-43.574101,205,1.65262E+00,0.71313664
168.6467,-43.349292,205,1.49563E+00,0.7119666
168.64989,-43.124494,205,1.27715E+00,0.69492364
168.65305,-42.899709,205,7.41563E-01,0.69166667
168.65619,-42.67494,205,2.65417E-01,0.69968708
168.65931,-42.450192,205,2.04564E-01,0.64481207
168.6624,-42.225468,205,1.20669E-01,0.65861175
168.66548,-42.000771,205,-3.23201E-01,0.66791667
168.66853,-41.776104,205,-4.62476E-01,0.69930519
168.67155,-41.551472,205,-4.33284E-01,0.71385762
168.67456,-41.326877,205,-8.46922E-01,0.71420935
168.67755,-41.102323,205,-1.44313E+00,0.71428571
168.68051,-40.877813,205,-1.85571E+00,0.69319756
168.68345,-40.653351,205,-2.18502E+00,0.6723602
168.68638,-40.428941,205,-2.27927E+00,0.70945646
168.68928,-40.204585,205,-2.10683E+00,0.71427324
168.69217,-39.980288,205,-2.03004E+00,0.7126752
168.69503,-39.756052,205,-2.10198E+00,0.65410617
168.69787,-39.531881,205,-2.40865E+00,0.54758961
168.7007,-39.307778,205,-3.07301E+00,0.54237173
168.7035,-39.083747,205,-3.23643E+00,0.4837722
168.70629,-38.859792,205,-3.08160E+00,0.42486715
168.70906,-38.635915,205,-2.84428E+00,0.39100075
168.71181,-38.41212,205,-2.48855E+00,0.34993758
168.71455,-38.18841,205,-1.99985E+00,0.30161606
168.71726,-37.964789,205,-1.42787E+00,0.28234639
168.71996,-37.741261,205,-1.00285E+00,0.24387107
168.72264,-37.517828,205,-9.38013E-01,0.20553014
168.7253,-37.294493,205,-8.83029E-01,0.18709291
168.72795,-37.071261,205,-7.13691E-01,0.16235868
168.73058,-36.848135,205,-4.31976E-01,0.10945346
168.73319,-36.625117,205,-1.46742E-01,0.023704826
168.73579,-36.402211,205,-3.94404E-02,0.004146489
168.73837,-36.179421,205,-3.30763E-03,0.00074112
168.74093,-35.95675,205,7.29473E-03,0
168.74348,-35.734201,205,7.64791E-03,0
168.87617,-50.977901,205,7.10036E-06,0
168.87886,-50.75469,205,2.33027E-06,0
168.88153,-50.531376,205,-2.52254E-06,0
168.88417,-50.307963,205,7.04850E-05,0
168.88678,-50.084453,205,3.23104E-04,0
168.88938,-49.86085,205,7.99123E-04,0
168.89195,-49.637157,205,1.37112E-03,0
168.89449,-49.413378,205,8.94856E-04,0
168.89702,-49.189516,205,-4.29021E-03,0
168.89952,-48.965575,205,-2.09061E-02,0.016469593
168.90201,-48.741557,205,-4.40416E-02,0.053843547
168.90447,-48.517467,205,-6.45973E-02,0.1031746
168.90691,-48.293307,205,-7.91293E-02,0.14179557
168.90933,-48.069082,205,-1.35669E-01,0.14285714
168.91173,-47.844793,205,-2.85378E-01,0.17454082
168.91411,-47.620446,205,-5.52760E-01,0.20595238
168.91647,-47.396043,205,-8.25791E-01,0.24050737
168.91881,-47.171588,205,-1.02252E+00,0.28999988
168.92113,-46.947084,205,-1.20067E+00,0.36285652
168.92343,-46.722535,205,-1.04208E+00,0.50196625
168.92571,-46.497943,205,-5.94966E-01,0.62857143
168.92798,-46.273314,205,-2.44773E-01,0.66666667
168.93022,-46.048649,205,2.07717E-01,0.68369048
168.93245,-45.823953,205,8.36172E-01,0.71095238
168.93466,-45.599228,205,1.15399E+00,0.71428571
168.93686,-45.374479,205,1.03775E+00,0.71428571
168.93903,-45.149709,205,1.07569E+00,0.71428571
168.94119,-44.92492,205,1.29664E+00,0.71428571
168.94334,-44.700118,205,1.46403E+00,0.71428571
168.94546,-44.475305,205,1.24271E+00,0.70928571
168.94757,-44.250484,205,1.36331E+00,0.70678571
168.94967,-44.02566,205,1.76253E+00,0.70095238
168.95175,-43.800835,205,1.84843E+00,0.71385931
168.95381,-43.576013,205,1.70655E+00,0.70928537
168.95586,-43.351197,205,1.75718E+00,0.69761853
168.95789,-43.126391,205,1.75365E+00,0.69761905
168.95991,-42.901599,205,1.33552E+00,0.69887878
168.96191,-42.676824,205,7.87774E-01,0.70928571
168.9639,-42.452069,205,4.44306E-01,0.68452381
168.96587,-42.227337,205,3.26915E-01,0.66809524
168.96783,-42.002633,205,-7.48018E-02,0.67668614
168.96977,-41.77796,205,-3.95049E-01,0.71428571
168.97171,-41.553321,205,-5.39331E-01,0.71428571
168.97362,-41.328719,205,-8.44240E-01,0.71428571
168.97553,-41.104158,205,-1.22709E+00,0.71428571
168.97742,-40.879642,205,-1.55738E+00,0.71428571
168.97929,-40.655174,205,-1.87552E+00,0.71428571
168.98116,-40.430757,205,-1.90501E+00,0.71428571
168.98301,-40.206395,205,-1.80583E+00,0.7141098
168.98485,-39.982091,205,-2.00340E+00,0.68184469
168.98668,-39.757848,205,-2.42196E+00,0.60682756
168.98849,-39.533671,205,-2.76854E+00,0.54786344
168.99029,-39.309562,205,-2.96490E+00,0.54431326
168.99208,-39.085525,205,-2.98122E+00,0.5047619
168.99386,-38.861563,205,-3.03310E+00,0.43540656
168.99562,-38.63768,205,-3.04903E+00,0.39029305
168.99738,-38.413879,205,-2.77521E+00,0.33853998
168.99912,-38.190163,205,-2.20256E+00,0.28571551
169.00085,-37.966537,205,-1.62876E+00,0.28409812
169.00257,-37.743002,205,-1.20482E+00,0.26428571
169.00428,-37.519563,205,-9.27395E-01,0.2269613
169.00598,-37.296222,205,-7.05012E-01,0.17808361
169.00767,-37.072984,205,-4.96759E-01,0.12558336
169.00934,-36.849852,205,-3.04679E-01,0.078651134
169.01101,-36.626828,205,-1.58376E-01,0.045567099
169.01267,-36.403917,205,-4.41729E-02,0.019761905
169.01431,-36.181121,205,-3.49538E-03,0.004432268
169.01595,-35.958445,205,9.38795E-03,0
169.01757,-35.73589,205,9.71579E-03,0
169.23062,-50.979118,205,3.24496E-06,0
169.23178,-50.755902,205,4.36476E-06,0
169.23293,-50.532583,205,-7.06200E-06,0
169.23407,-50.309165,205,3.64113E-06,0
169.2352,-50.08565,205,1.21573E-04,0
169.23632,-49.862042,205,4.28953E-04,0
169.23743,-49.638344,205,9.46966E-04,0
169.23853,-49.41456,205,1.31931E-03,0
169.23962,-49.190693,205,-2.25604E-04,0
169.2407,-48.966747,205,-3.46396E-03,0.006547619
169.24177,-48.742724,205,-5.75463E-03,0.036111111
169.24283,-48.518629,205,-7.38355E-03,0.092261905
169.24389,-48.294465,205,-1.83124E-02,0.14161589
169.24493,-48.070234,205,-7.11797E-02,0.15376984
169.24597,-47.845941,205,-2.15991E-01,0.17896825
169.247,-47.621589,205,-4.83047E-01,0.21428571
169.24802,-47.397182,205,-7.04021E-01,0.24603175
169.24903,-47.172722,205,-7.82946E-01,0.26666649
169.25003,-46.948214,205,-9.85585E-01,0.29904693
169.25102,-46.72366,205,-1.19308E+00,0.39094197
169.25201,-46.499064,205,-1.05990E+00,0.56345737
169.25299,-46.27443,205,-7.41554E-01,0.66097308
169.25396,-46.049761,205,-4.12383E-01,0.70464286
169.25492,-45.82506,205,9.34720E-02,0.71428571
169.25587,-45.600331,205,5.42777E-01,0.71428571
169.25682,-45.375578,205,3.88307E-01,0.71428571
169.25776,-45.150803,205,1.13322E-01,0.71428571
169.25869,-44.926011,205,1.69456E-01,0.71428571
169.25962,-44.701204,205,4.60607E-01,0.71428571
169.26054,-44.476387,205,7.21570E-01,0.71428571
169.26145,-44.251562,205,1.19926E+00,0.71428571
169.26235,-44.026733,205,1.64113E+00,0.71428571
169.26325,-43.801904,205,1.71263E+00,0.71428571
169.26414,-43.577078,205,1.64363E+00,0.71428571
169.26503,-43.352259,205,2.02653E+00,0.71428571
169.2659,-43.127449,205,2.18063E+00,0.71428571
169.26677,-42.902653,205,1.91204E+00,0.71428571
169.26764,-42.677874,205,1.44203E+00,0.71428571
169.2685,-42.453115,205,1.03809E+00,0.70839286
169.26935,-42.22838,205,7.69915E-01,0.69500097
169.2702,-42.003672,205,4.06476E-01,0.70410714
169.27104,-41.778995,205,6.76598E-02,0.71428571
169.27187,-41.554352,205,-1.23186E-01,0.71428571
169.2727,-41.329746,205,-4.88108E-01,0.71428571
169.27352,-41.105182,205,-1.11408E+00,0.71428571
169.27434,-40.880662,205,-1.61186E+00,0.71428571
169.27515,-40.65619,205,-1.84279E+00,0.71428571
169.27595,-40.431769,205,-1.85516E+00,0.71428571
169.27675,-40.207404,205,-1.86765E+00,0.71394678
169.27755,-39.983096,205,-2.06934E+00,0.67874326
169.27834,-39.75885,205,-2.44810E+00,0.61543475
169.27912,-39.534669,205,-2.65668E+00,0.54700555
169.2799,-39.310557,205,-2.89879E+00,0.53212371
169.28067,-39.086516,205,-3.06178E+00,0.50345238
169.28144,-38.862551,205,-3.04337E+00,0.4476188
169.2822,-38.638664,205,-2.88269E+00,0.37325337
169.28296,-38.41486,205,-2.58868E+00,0.31285666
169.28371,-38.191141,205,-2.19821E+00,0.28571429
169.28446,-37.967511,205,-1.77970E+00,0.28405286
169.2852,-37.743973,205,-1.39114E+00,0.26428571
169.28594,-37.52053,205,-1.04738E+00,0.23658666
169.28667,-37.297186,205,-7.45780E-01,0.18555502
169.2874,-37.073945,205,-4.87657E-01,0.12595145
169.28812,-36.850809,205,-2.79774E-01,0.075911231
169.28884,-36.627783,205,-1.32614E-01,0.045324867
169.28956,-36.404868,205,-4.38298E-02,0.016547619
169.29027,-36.182069,205,-5.64426E-03,0.003492064
169.29098,-35.959389,205,9.00811E-03,0
169.29168,-35.736831,205,1.01895E-02,0
169.58507,-50.979369,205,1.09157E-06,0
169.5847,-50.756152,205,1.63841E-06,0
169.58434,-50.532832,205,-6.75088E-06,0
169.58398,-50.309413,205,-2.34360E-05,0
169.58362,-50.085897,205,-1.43048E-05,0
169.58327,-49.862288,205,7.50195E-05,0
169.58292,-49.638589,205,3.22250E-04,0
169.58257,-49.414804,205,8.32724E-04,0
169.58223,-49.190936,205,1.72756E-03,0
169.58188,-48.966989,205,3.94105E-03,0.002745655
169.58155,-48.742965,205,9.48262E-03,0.021367605
169.58121,-48.518869,205,1.81871E-02,0.064424627
169.58088,-48.294703,205,2.51593E-02,0.12331728
169.58055,-48.070472,205,2.95304E-03,0.15953617
169.58022,-47.846178,205,-7.92880E-02,0.1829055
169.5799,-47.621825,205,-2.70171E-01,0.20585554
169.57957,-47.397417,205,-4.34643E-01,0.23424906
169.57926,-47.172956,205,-4.97810E-01,0.26666818
169.57894,-46.948447,205,-7.71052E-01,0.28666704
169.57862,-46.723892,205,-1.23908E+00,0.32256727
169.57831,-46.499295,205,-1.44828E+00,0.48154705
169.578,-46.27466,205,-1.40394E+00,0.63304581
169.5777,-46.04999,205,-1.01864E+00,0.71428523
169.57739,-45.825289,205,-4.88961E-01,0.71428571
169.57709,-45.600559,205,-2.65316E-01,0.71428571
169.57679,-45.375805,205,-5.45750E-01,0.71428571
169.5765,-45.151029,205,-7.45246E-01,0.71428571
169.5762,-44.926236,205,-7.21763E-01,0.71428571
169.57591,-44.701428,205,-6.36333E-01,0.71428571
169.57562,-44.47661,205,-1.00404E-01,0.71428571
169.57533,-44.251785,205,7.50400E-01,0.71428571
169.57505,-44.026955,205,1.28668E+00,0.71428571
169.57476,-43.802125,205,1.42572E+00,0.71428571
169.57448,-43.577298,205,1.52435E+00,0.71428571
169.5742,-43.352478,205,1.95930E+00,0.71428571
169.57393,-43.127668,205,2.13619E+00,0.71428571
169.57365,-42.902871,205,2.00746E+00,0.71428571
169.57338,-42.678091,205,1.61762E+00,0.71428571
169.57311,-42.453331,205,1.21007E+00,0.71428571
169.57284,-42.228595,205,9.35578E-01,0.71428571
169.57257,-42.003886,205,8.78620E-01,0.71428571
169.5723,-41.779208,205,6.95577E-01,0.71428571
169.57204,-41.554564,205,4.50130E-01,0.71428571
169.57178,-41.329958,205,3.79374E-02,0.71428571
169.57152,-41.105393,205,-6.03999E-01,0.71428571
169.57126,-40.880872,205,-1.37994E+00,0.71428571
169.57101,-40.6564,205,-2.05500E+00,0.71428571
169.57075,-40.431978,205,-2.24461E+00,0.71428571
169.5705,-40.207612,205,-2.18472E+00,0.71425481
169.57025,-39.983304,205,-2.44396E+00,0.68979713
169.57,-39.759057,205,-2.68609E+00,0.63982469
169.56975,-39.534875,205,-2.66261E+00,0.59826141
169.56951,-39.310762,205,-2.83115E+00,0.52225174
169.56926,-39.086721,205,-3.12985E+00,0.50238095
169.56902,-38.862755,205,-3.06835E+00,0.4333714
169.56878,-38.638868,205,-2.81697E+00,0.35215641
169.56854,-38.415062,205,-2.52762E+00,0.29960113
169.5683,-38.191343,205,-2.27330E+00,0.28571429
169.56807,-37.967712,205,-2.03232E+00,0.28539683
169.56783,-37.744173,205,-1.75331E+00,0.28142857
169.5676,-37.52073,205,-1.31770E+00,0.26311039
169.56737,-37.297385,205,-8.69290E-01,0.20247358
169.56714,-37.074143,205,-5.44774E-01,0.12801733
169.56691,-36.851007,205,-3.52713E-01,0.070168474
169.56668,-36.62798,205,-1.82203E-01,0.046031746
169.56646,-36.405064,205,-7.69897E-02,0.026190476
169.56623,-36.182265,205,-2.02810E-02,0.006349206
169.56601,-35.959584,205,2.95790E-03,0
169.56579,-35.737026,205,7.26095E-03,0
169.93952,-50.978654,205,1.58284E-06,0
169.93762,-50.75544,205,-1.67285E-07,0
169.93575,-50.532124,205,-8.85088E-06,0
169.93389,-50.308707,205,-2.75288E-05,0
169.93204,-50.085194,205,-5.80328E-05,0
169.93022,-49.861588,205,-1.03199E-04,0
169.92841,-49.637892,205,-1.65199E-04,0
169.92661,-49.41411,205,6.72919E-05,0
169.92483,-49.190245,205,1.57553E-03,0
169.92307,-48.9663,205,5.57683E-03,0
169.92132,-48.74228,205,1.61281E-02,0.021196763
169.91958,-48.518186,205,3.15407E-02,0.073969706
169.91786,-48.294024,205,3.13756E-02,0.11667288
169.91616,-48.069795,205,-2.74531E-02,0.15609985
169.91447,-47.845504,205,-1.08363E-01,0.19619663
169.91279,-47.621154,205,-2.36102E-01,0.22576149
169.91113,-47.396748,205,-3.83611E-01,0.25415552
169.90948,-47.17229,205,-5.67565E-01,0.28508268
169.90785,-46.947783,205,-9.26650E-01,0.28571429
169.90622,-46.723231,205,-1.32691E+00,0.30127763
169.90462,-46.498637,205,-1.53553E+00,0.39998885
169.90302,-46.274005,205,-1.71427E+00,0.56923527
169.90144,-46.049337,205,-1.75275E+00,0.69821209
169.89987,-45.824638,205,-1.36253E+00,0.71239897
169.89831,-45.599911,205,-1.15232E+00,0.71428571
169.89676,-45.375159,205,-1.44975E+00,0.71428571
169.89523,-45.150386,205,-1.56276E+00,0.71428571
169.89371,-44.925596,205,-1.33636E+00,0.71428571
169.8922,-44.700791,205,-1.16451E+00,0.71428571
169.8907,-44.475975,205,-6.64338E-01,0.71428571
169.88921,-44.251151,205,1.46289E-01,0.71428571
169.88774,-44.026324,205,4.56420E-01,0.71428571
169.88627,-43.801497,205,5.98253E-01,0.71428571
169.88482,-43.576672,205,1.06024E+00,0.71428571
169.88338,-43.351854,205,1.52192E+00,0.71428571
169.88194,-43.127046,205,1.75814E+00,0.71428571
169.88052,-42.902252,205,1.67000E+00,0.71428571
169.87911,-42.677474,205,1.42644E+00,0.71428571
169.87771,-42.452716,205,1.13164E+00,0.71428571
169.87632,-42.227983,205,1.13465E+00,0.71428571
169.87494,-42.003276,205,1.18980E+00,0.71428571
169.87357,-41.778601,205,1.24331E+00,0.71428571
169.87221,-41.553959,205,1.00761E+00,0.71428571
169.87086,-41.329355,205,5.82955E-01,0.71428571
169.86952,-41.104792,205,-1.82402E-01,0.71428571
169.86819,-40.880274,205,-1.16670E+00,0.71428571
169.86686,-40.655803,205,-2.00758E+00,0.71428571
169.86555,-40.431384,205,-2.36900E+00,0.71428563
169.86424,-40.207019,205,-2.58385E+00,0.71185069
169.86295,-39.982713,205,-2.83567E+00,0.6666659
169.86166,-39.758469,205,-2.72818E+00,0.62185517
169.86038,-39.534289,205,-2.71408E+00,0.61280296
169.85912,-39.310178,205,-2.99377E+00,0.52340785
169.85785,-39.086139,205,-3.06390E+00,0.49937949
169.8566,-38.862175,205,-2.88085E+00,0.3940479
169.85536,-38.63829,205,-2.65527E+00,0.31816316
169.85412,-38.414486,205,-2.43966E+00,0.28689451
169.85289,-38.190769,205,-2.24887E+00,0.28571429
169.85167,-37.96714,205,-2.06706E+00,0.28571429
169.85046,-37.743603,205,-1.90880E+00,0.28571429
169.84926,-37.520162,205,-1.36665E+00,0.26621566
169.84806,-37.296819,205,-9.17361E-01,0.20654845
169.84687,-37.073579,205,-5.97482E-01,0.14478239
169.84569,-36.850445,205,-3.65039E-01,0.098157622
169.84452,-36.627419,205,-1.59064E-01,0.046031746
169.84335,-36.404506,205,-6.17472E-02,0.026190476
169.84219,-36.181708,205,-1.94851E-02,0.006349206
169.84104,-35.959029,205,3.23175E-04,0
169.83989,-35.736473,205,5.89458E-03,0
170.29395,-50.976973,205,3.43450E-06,0
170.29053,-50.753767,205,2.25891E-06,0
170.28714,-50.530457,205,-9.26404E-06,0
170.28378,-50.307047,205,-2.89724E-05,0
170.28045,-50.083541,205,-6.07660E-05,0
170.27715,-49.859942,205,-1.28073E-04,0
170.27388,-49.636253,205,-2.85369E-04,0
170.27063,-49.412478,205,-3.73968E-04,0
170.26742,-49.18862,205,8.29641E-04,0
170.26423,-48.964682,205,4.46110E-03,0
170.26107,-48.740668,205,1.07638E-02,0.00799886
170.25794,-48.516582,205,1.63970E-02,0.029365079
170.25484,-48.292425,205,1.10551E-02,0.057673615
170.25176,-48.068203,205,-3.60365E-02,0.10476089
170.2487,-47.843919,205,-1.62736E-01,0.17603419
170.24567,-47.619575,205,-2.76167E-01,0.2306565
170.24267,-47.395176,205,-3.98829E-01,0.2649543
170.23969,-47.170724,205,-6.34220E-01,0.28571429
170.23674,-46.946223,205,-1.12609E+00,0.28571429
170.23381,-46.721678,205,-1.57714E+00,0.29917184
170.2309,-46.49709,205,-2.06615E+00,0.37225673
170.22802,-46.272463,205,-2.35285E+00,0.49378836
170.22516,-46.047802,205,-2.17547E+00,0.63059471
170.22233,-45.823109,205,-1.78172E+00,0.67857143
170.21951,-45.598388,205,-1.67753E+00,0.71349382
170.21672,-45.373642,205,-1.92479E+00,0.71428571
170.21395,-45.148875,205,-2.00091E+00,0.71428571
170.2112,-44.92409,205,-1.69989E+00,0.71428571
170.20847,-44.69929,205,-1.49201E+00,0.71428571
170.20577,-44.47448,205,-1.08779E+00,0.71428571
170.20308,-44.249663,205,-4.58481E-01,0.71428571
170.20042,-44.024841,205,-1.08385E-01,0.71428571
170.19777,-43.800019,205,2.15890E-01,0.71428571
170.19515,-43.5752,205,7.32199E-01,0.71428571
170.19254,-43.350388,205,1.16349E+00,0.71428571
170.18995,-43.125585,205,1.30393E+00,0.71428571
170.18739,-42.900796,205,1.34942E+00,0.71428571
170.18484,-42.676024,205,1.21274E+00,0.71428571
170.18231,-42.451272,205,1.11562E+00,0.71428571
170.1798,-42.226543,205,1.22468E+00,0.71428571
170.1773,-42.001842,205,1.25494E+00,0.71428571
170.17483,-41.777172,205,1.40908E+00,0.71428571
170.17237,-41.552535,205,1.46502E+00,0.71428571
170.16993,-41.327936,205,1.19670E+00,0.71428571
170.16751,-41.103379,205,7.66443E-01,0.71428571
170.1651,-40.878865,205,-3.97505E-01,0.71428571
170.16271,-40.6544,205,-1.66674E+00,0.71428571
170.16034,-40.429986,205,-2.44982E+00,0.7142848
170.15798,-40.205626,205,-2.67197E+00,0.67751792
170.15564,-39.981325,205,-2.77028E+00,0.66666667
170.15332,-39.757085,205,-2.94344E+00,0.65814671
170.15101,-39.532911,205,-2.98591E+00,0.63493939
170.14872,-39.308804,205,-3.04710E+00,0.54082645
170.14644,-39.08477,205,-2.94359E+00,0.45547619
170.14417,-38.860811,205,-2.80040E+00,0.3579426
170.14193,-38.63693,205,-2.66591E+00,0.30325397
170.13969,-38.413132,205,-2.46296E+00,0.28571429
170.13748,-38.189419,205,-2.18863E+00,0.28571429
170.13527,-37.965794,205,-1.94130E+00,0.28571429
170.13308,-37.742262,205,-1.71655E+00,0.28571429
170.13091,-37.518826,205,-1.40144E+00,0.25080928
170.12875,-37.295488,205,-9.70083E-01,0.20184509
170.1266,-37.072252,205,-6.00875E-01,0.13961815
170.12447,-36.849122,205,-3.60550E-01,0.076983753
170.12235,-36.626101,205,-1.52984E-01,0.038917749
170.12024,-36.403193,205,-6.33311E-02,0.019047619
170.11814,-36.180399,205,-1.62403E-02,0.004438356
170.11606,-35.957725,205,4.41145E-03,0
170.11399,-35.735173,205,8.91901E-03,0
170.64835,-50.974326,205,3.68018E-06,0
170.6434,-50.751131,205,4.42499E-06,0
170.6385,-50.527832,205,-4.01973E-06,0
170.63364,-50.304434,205,-2.29376E-05,0
170.62882,-50.080939,205,-5.36629E-05,0
170.62405,-49.857351,205,-1.16961E-04,0
170.61932,-49.633673,205,-2.73174E-04,0
170.61463,-49.409909,205,-4.52311E-04,0
170.60998,-49.186061,205,3.61403E-04,0
170.60537,-48.962134,205,3.11923E-03,0
170.6008,-48.738131,205,8.87235E-03,0.003571429
170.59627,-48.514054,205,1.60085E-02,0.012896825
170.59178,-48.289909,205,1.64555E-02,0.02374745
170.58733,-48.065697,205,-1.40385E-02,0.032737747
170.58291,-47.841423,205,-1.15318E-01,0.13849192
170.57853,-47.617089,205,-2.66027E-01,0.22083293
170.57419,-47.392699,205,-4.74964E-01,0.26269781
170.56988,-47.168258,205,-7.75289E-01,0.28571412
170.56561,-46.943767,205,-1.24149E+00,0.29095238
170.56137,-46.719231,205,-1.81324E+00,0.3326087
170.55717,-46.494653,205,-2.32125E+00,0.4176501
170.553,-46.270036,205,-2.38754E+00,0.49663561
170.54887,-46.045384,205,-2.24520E+00,0.60113095
170.54476,-45.8207,205,-1.90005E+00,0.64619155
170.54069,-45.595989,205,-1.86670E+00,0.71230098
170.53665,-45.371252,205,-2.22298E+00,0.71428571
170.53265,-45.146494,205,-2.34060E+00,0.71428571
170.52867,-44.921718,205,-1.98655E+00,0.71428571
170.52473,-44.696928,205,-1.71142E+00,0.71428571
170.52081,-44.472127,205,-1.49255E+00,0.71428571
170.51693,-44.247319,205,-1.19023E+00,0.71428571
170.51308,-44.022506,205,-8.36324E-01,0.71428571
170.50925,-43.797693,205,-1.38807E-01,0.71428571
170.50545,-43.572883,205,7.63304E-01,0.71428571
170.50168,-43.348079,205,1.29019E+00,0.71428571
170.49794,-43.123285,205,1.37543E+00,0.71428571
170.49423,-42.898504,205,1.34597E+00,0.71428571
170.49054,-42.67374,205,1.40757E+00,0.71428571
170.48689,-42.448997,205,1.62121E+00,0.71428571
170.48325,-42.224277,205,1.90102E+00,0.71428571
170.47965,-41.999584,205,1.67611E+00,0.71428571
170.47607,-41.774922,205,1.57994E+00,0.71428571
170.47251,-41.550294,205,1.82196E+00,0.71428571
170.46898,-41.325703,205,1.88405E+00,0.71428571
170.46548,-41.101153,205,1.41631E+00,0.71428571
170.462,-40.876648,205,4.23004E-01,0.71428571
170.45854,-40.65219,205,-8.19325E-01,0.71428571
170.45511,-40.427784,205,-1.72923E+00,0.71428571
170.4517,-40.203432,205,-2.04142E+00,0.70437455
170.44832,-39.979139,205,-2.31303E+00,0.67920165
170.44496,-39.754907,205,-2.64912E+00,0.64088109
170.44162,-39.53074,205,-2.77317E+00,0.60741266
170.4383,-39.306641,205,-2.98127E+00,0.50233733
170.43501,-39.082615,205,-3.05310E+00,0.42476112
170.43173,-38.858663,205,-3.00540E+00,0.33777755
170.42848,-38.63479,205,-2.86337E+00,0.29603175
170.42525,-38.410999,205,-2.59679E+00,0.28571429
170.42205,-38.187293,205,-2.24991E+00,0.28571429
170.41886,-37.963676,205,-1.95058E+00,0.2848005
170.41569,-37.740151,205,-1.75507E+00,0.27392857
